79,9849253,2019-12-03 23:58:26+00:00,-20.135865,118.5384933,1,7.999166667000001,29,27,Chemical & Oil Carrier,2019,49999,183.1,32.2,,,13.24
80,9500742,2019-07-01 15:58:38+00:00,-20.09283333,118.56793,5,7.999444444,22,32,Bulk Carrier,2011,180643,291.9,45.0,9.0,9.0,18.07
81,9500742,2019-08-03 23:59:02+00:00,-20.08829,118.5232717,1,7.999444444,27,24,Bulk Carrier,2011,180643,291.9,45.0,9.0,9.0,18.07
82,9312250,2019-05-16 23:58:17+00:00,-20.32698333,118.5864,1,7.999722222000001,22,24,Bulk Carrier,2004,203278,299.95,50.0,9.0,9.0,17.91
83,9402287,2019-11-02 23:59:17+00:00,-20.3304,118.5823,1,7.999722222000001,20,38,Bulk Carrier,2009,181383,292.0,45.0,9.0,9.0,18.18
84,9481245,2019-10-09 23:58:05+00:00,-20.32033,118.5694633,1,8.000277778,36,39,Bulk Carrier,2009,169031,287.5,45.0,9.0,9.0,17.7
85,9446635,2019-08-11 07:59:22+00:00,-20.09797,118.5358817,1,8.000555556,20,29,Bulk Carrier,2011,181399,291.98,45.0,9.0,9.0,18.24
86,9500742,2019-08-05 07:59:14+00:00,-20.08547333,118.52413329999999,5,8.000555556,22,30,Bulk Carrier,2011,180643,291.9,45.0,9.0,9.0,18.07
87,9375965,2019-04-27 15:59:23+00:00,-20.13688333,118.54128329999999,0,8.000833333,41,20,Bulk Carrier,2009,207942,299.7,50.0,9.0,9.0,18.23
88,9402110,2019-05-04 15:58:19+00:00,-20.08718333,118.52491670000002,1,8.000833333,32,22,Open Hatch Carrier,2009,31612,171.6,27.0,5.0,5.0,10.42
89,9500742,2019-08-04 15:59:04+00:00,-20.088015,118.52871499999999,5,8.000833333,27,28,Bulk Carrier,2011,180643,291.9,45.0,9.0,9.0,18.07
90,9747807,2020-01-17 23:58:46+00:00,-20.136395,118.53909499999999,0,8.000833333,29,26,Ore Carrier,2017,261088,327.0,57.0,5.0,9.0,18.8
91,9767405,2019-09-12 07:59:49+00:00,-20.09358167,118.60163500000002,1,8.000833333,19,27,Bulk Carrier,2017,210000,299.87,48.99,9.0,9.0,18.62
92,9496472,2019-12-29 23:59:26+00:00,-20.1403,118.53706670000001,1,8.001111111,25,27,Bulk Carrier,2011,207941,300.0,50.0,9.0,9.0,18.2
93,9580376,2019-08-25 23:59:46+00:00,-20.09342833,118.62116670000002,1,8.001111111,19,26,Bulk Carrier,2011,179078,292.0,45.0,9.0,9.0,18.32
94,9493755,2019-07-06 15:58:05+00:00,-20.10826667,118.5142,1,8.001388889,24,31,Bulk Carrier,2012,175231,291.8,45.0,9.0,9.0,18.25
95,9494371,2019-05-07 07:57:22+00:00,-20.13485,118.53488329999999,1,8.001388889,22,23,Bulk Carrier,2008,76381,225.0,32.26,7.0,7.0,14.22
96,9580027,2019-10-24 15:57:33+00:00,-20.15133333,118.54140829999999,1,8.001388889,27,34,Bulk Carrier,2012,32070,175.53,29.4,5.0,5.0,9.62
97,9500742,2019-10-09 15:59:03+00:00,-20.065405,118.59359170000002,5,8.001944444,36,38,Bulk Carrier,2011,180643,291.9,45.0,9.0,9.0,18.07
98,9361249,2020-01-08 07:59:23+00:00,-20.09136667,118.56718329999998,1,8.002222222,22,28,Bulk Carrier,2007,180151,288.93,45.0,9.0,9.0,18.17
99,9747780,2020-02-09 07:57:45+00:00,-20.15198667,118.5210567,1,8.0025,26,17,Ore Carrier,2017,261084,327.0,57.0,5.0,9.0,18.8
100,9481647,2019-08-04 15:57:51+00:00,-20.12334333,118.6096633,1,8.003333332999999,25,28,Bulk Carrier,2011,106661,253.0,43.0,7.0,7.0,13.6
101,9500742,2019-08-05 23:59:13+00:00,-20.08447,118.5252017,5,8.003333332999999,21,29,Bulk Carrier,2011,180643,291.9,45.0,9.0,9.0,18.07
102,9625932,2019-06-29 07:58:49+00:00,-20.083820000000003,118.61938,1,8.003333332999999,24,29,Bulk Carrier,2013,104229,253.54,43.0,9.0,9.0,13.0
103,9634701,2019-10-03 15:59:11+00:00,-20.11403833,118.61965500000001,1,8.003333332999999,36,31,Bulk Carrier,2012,206160,299.92,50.0,9.0,9.0,18.4
104,9753583,2019-08-20 23:58:30+00:00,-20.11940667,118.5614133,1,8.003611111,18,25,Ore Carrier,2018,261052,327.0,57.0,5.0,9.0,18.8
105,9536832,2019-04-02 15:59:27+00:00,-20.14990667,118.53841670000001,1,8.004166667,34,16,Product Carrier,2012,45950,181.54,32.2,,,12.17
106,9431238,2019-08-02 15:59:03+00:00,-20.15315333,118.53829669999999,1,8.004444443999999,22,26,Ore Carrier,2010,228990,324.99,52.5,5.0,5.0,18.1
107,9445332,2019-04-08 15:58:58+00:00,-20.125635,118.5938,1,8.004722222,12,18,Bulk Carrier,2010,180423,294.47,46.0,9.0,9.0,18.1
108,9513749,2019-09-06 07:59:10+00:00,-20.11055,118.60805,1,8.004722222,19,23,Bulk Carrier,2010,206291,299.94,50.0,9.0,9.0,18.1
109,9375965,2019-03-30 07:58:20+00:00,-20.13508333,118.53363329999999,1,8.005,35,14,Bulk Carrier,2009,207942,299.7,50.0,9.0,9.0,18.23
110,9573103,2019-06-18 15:58:31+00:00,-20.12001833,118.5416067,1,8.005,32,31,Bulk Carrier,2013,179134,292.0,45.0,9.0,9.0,18.22
111,9705421,2019-04-06 23:58:57+00:00,-20.118985000000002,118.57832830000001,1,8.005,13,20,Bulk Carrier,2015,55404,189.9,32.26,5.0,5.0,12.5
112,9500742,2019-10-11 15:59:16+00:00,-20.0657,118.5945567,5,8.005277778,34,42,Bulk Carrier,2011,180643,291.9,45.0,9.0,9.0,18.07
113,9307061,2019-03-26 15:59:11+00:00,-20.12265,118.6073983,1,8.005555556000001,3,3,Bulk Carrier,2006,173624,289.0,45.0,9.0,9.0,18.22
114,9481245,2019-12-15 23:57:42+00:00,-20.07156,118.60661670000002,1,8.005555556000001,27,24,Bulk Carrier,2009,169031,287.5,45.0,9.0,9.0,17.7
115,9492098,2020-01-10 15:59:16+00:00,-20.104554999999998,118.52471329999999,0,8.005555556000001,28,29,Bulk Carrier,2010,180086,294.47,46.0,9.0,9.0,18.1
116,9753571,2019-05-19 23:57:47+00:00,-20.094875,118.63408329999999,1,8.006388889,32,23,Ore Carrier,2018,261064,327.0,57.0,5.0,9.0,18.8
117,9423358,2019-11-18 23:59:28+00:00,-20.12199333,118.541855,0,8.007222222000001,19,26,Bulk Carrier,2011,182128,292.0,45.0,9.0,9.0,18.18
118,9539262,2020-01-18 07:58:53+00:00,-20.13697333,118.5451283,0,8.007222222000001,31,27,Bulk Carrier,2014,120397,245.0,43.0,7.0,7.0,15.6
119,9492098,2019-06-10 15:58:57+00:00,-20.12431667,118.56788329999999,1,8.0075,27,33,Bulk Carrier,2010,180086,294.47,46.0,9.0,9.0,18.1
120,9648908,2019-04-24 07:59:21+00:00,-20.08215167,118.61483329999999,1,8.0075,43,18,Bulk Carrier,2014,208086,299.88,50.0,9.0,9.0,18.4
121,9618018,2020-01-08 07:57:01+00:00,-20.147454999999997,118.539345,1,8.008333333,17,29,Bulk Carrier,2014,40481,179.99,30.0,5.0,5.0,10.7
122,9620566,2019-06-15 07:58:20+00:00,-20.094095000000003,118.5904033,1,8.008611111,28,32,Bulk Carrier,2014,115297,254.0,43.0,7.0,7.0,14.5
123,9477854,2019-05-11 07:57:17+00:00,-20.15266667,118.53666670000001,1,8.009166667,18,23,Bulk Carrier,2009,93251,230.0,38.0,7.0,7.0,14.9
124,9307073,2019-12-21 15:59:00+00:00,-20.11960833,118.5666433,1,8.009444444,25,29,Bulk Carrier,2006,173541,289.0,45.0,9.0,9.0,18.22
125,9738571,2019-12-28 15:57:06+00:00,-20.12887167,118.529075,1,8.009444444,24,25,Bulk Carrier,2019,206392,300.0,50.0,9.0,9.0,18.3
126,9753583,2020-01-15 07:57:44+00:00,-20.108715,118.5400017,1,8.009444444,18,27,Ore Carrier,2018,261052,327.0,57.0,5.0,9.0,18.8
127,9434424,2019-06-09 07:57:54+00:00,-20.12032667,118.5428567,1,8.009722222,25,31,Bulk Carrier,2010,180702,292.0,45.0,9.0,9.0,18.2
128,9603403,2019-10-01 15:59:12+00:00,-20.12224833,118.57360829999999,1,8.01,28,33,Bulk Carrier,2012,207964,300.0,50.0,9.0,9.0,18.22
129,9462811,2020-01-17 07:59:11+00:00,-20.15225667,118.542105,1,8.010277777999999,25,29,Bulk Carrier,2011,176296,292.0,45.0,9.0,9.0,18.32
130,9398711,2019-10-12 07:59:03+00:00,-20.09569833,118.53674,1,8.010555556,38,40,Bulk Carrier,2010,170022,287.0,45.0,9.0,9.0,17.7
131,9476848,2019-12-18 15:57:32+00:00,-20.152,118.54288329999999,1,8.011111111,25,26,Bulk Carrier,2011,179362,291.97,45.0,9.0,9.0,18.22
132,9545168,2019-10-29 23:58:14+00:00,-20.11235,118.5784,1,8.011388889,21,40,Bulk Carrier,2009,180274,288.93,45.0,9.0,9.0,18.17
133,9613068,2019-12-20 23:57:47+00:00,-20.12126167,118.5614883,1,8.011388889,23,26,Bulk Carrier,2011,176469,292.0,45.0,9.0,9.0,18.3
134,9409144,2019-09-07 07:58:31+00:00,-20.13903167,118.54216329999998,1,8.011944444,15,25,Bulk Carrier,2011,178342,292.0,44.98,9.0,9.0,17.98
135,9603439,2019-11-16 07:57:48+00:00,-20.12173667,118.54146170000001,1,8.013055556,20,23,Bulk Carrier,2012,208025,300.0,50.0,9.0,9.0,18.22
136,9678824,2019-03-30 23:59:02+00:00,-20.13743167,118.53454170000002,1,8.013055556,34,15,Bulk Carrier,2014,208003,299.92,50.0,9.0,9.0,18.4
137,9723150,2019-11-29 15:57:58+00:00,-20.122320000000002,118.6085933,1,8.013055556,21,27,Bulk Carrier,2015,209956,299.99,50.0,9.0,9.0,18.43
138,9747778,2019-12-14 23:58:33+00:00,-20.140105,118.5382817,1,8.013333333,17,29,Ore Carrier,2016,260840,327.0,57.0,5.0,9.0,18.8
139,9591131,2019-06-07 23:58:06+00:00,-20.139145000000003,118.5362267,1,8.014166667000001,23,30,Ore Carrier,2013,262779,328.05,57.0,5.0,5.0,18.83
140,9445289,2019-07-26 23:57:55+00:00,-20.092935,118.5138983,1,8.015277778,26,32,Ore Carrier,2011,228800,324.99,52.5,5.0,5.0,18.1
141,9469003,2019-12-21 23:56:56+00:00,-20.10648167,118.5666183,1,8.015277778,28,25,Bulk Carrier,2010,176354,292.0,45.0,9.0,9.0,18.3
142,9474008,2019-10-08 15:57:15+00:00,-20.10653167,118.62308329999999,1,8.015555556,32,37,Ore Carrier,2011,229126,324.99,52.5,5.0,5.0,18.1
143,9474034,2019-05-06 15:58:18+00:00,-20.10990833,118.54216329999998,1,8.015555556,24,23,Ore Carrier,2012,228749,324.99,52.5,5.0,5.0,18.1
144,9516521,2019-06-14 15:57:29+00:00,-20.09225,118.578575,1,8.015555556,22,29,Bulk Carrier,2014,207891,300.0,50.0,9.0,9.0,18.2
145,9724726,2019-06-15 15:57:58+00:00,-20.07425,118.52344,1,8.015833333,29,30,Chemical & Oil Carrier,2017,45500,183.06,32.2,,,12.32
146,9515175,2019-10-09 15:57:53+00:00,-20.12028833,118.6359767,1,8.017777778,37,37,Bulk Carrier,2011,107392,254.99,43.0,7.0,7.0,13.53
147,9748693,2019-07-17 07:58:45+00:00,-20.13778667,118.5352767,1,8.018055556,14,27,Bulk Carrier,2016,208329,299.95,50.0,9.0,9.0,18.4
148,9445291,2019-09-04 23:57:02+00:00,-20.13383333,118.538,1,8.019166667,13,24,Ore Carrier,2011,228915,324.99,52.5,5.0,5.0,18.1
149,9620530,2019-10-15 15:58:19+00:00,-20.13879333,118.54178329999999,1,8.019444444,32,39,Bulk Carrier,2013,115198,254.0,43.0,7.0,7.0,14.5
150,9281906,2019-06-30 23:57:13+00:00,-20.15046667,118.54061670000002,1,8.020277777999999,26,28,Bulk Carrier,2005,206237,299.94,50.0,9.0,9.0,18.1
151,9447160,2020-01-04 07:58:12+00:00,-20.11006167,118.5355733,1,8.020833332999999,23,27,Bulk Carrier,2012,203027,299.95,49.0,9.0,9.0,18.35
152,9423944,2019-08-25 23:57:47+00:00,-20.09363833,118.5820783,1,8.021388888999999,19,25,Bulk Carrier,2009,182129,295.0,46.0,9.0,9.0,18.28
153,9452476,2019-04-08 07:57:16+00:00,-20.15258667,118.536,1,8.0225,12,22,Bulk Carrier,2011,180388,294.47,46.0,9.0,9.0,18.1
154,9353620,2019-05-04 07:57:08+00:00,-20.15015,118.53503329999998,1,8.022777778,31,25,Bulk Carrier,2006,174204,289.0,45.0,9.0,9.0,18.12
155,9493614,2020-02-26 15:57:29+00:00,-20.13936667,118.54075,1,8.023055556000001,37,9,Bulk Carrier,2011,175911,291.8,45.0,9.0,9.0,18.25
156,9741188,2019-09-26 07:56:12+00:00,-20.15476167,118.53674,1,8.023333333,30,26,Bulk Carrier,2018,37802,179.93,30.0,5.0,5.0,10.53
157,9767405,2019-04-09 23:57:28+00:00,-20.15217833,118.53993,1,8.023333333,9,22,Bulk Carrier,2017,210000,299.87,48.99,9.0,9.0,18.62
158,9713052,2019-04-07 15:58:31+00:00,-20.12264833,118.5816,1,8.023611111000001,13,23,Bulk Carrier,2016,209172,299.95,50.0,9.0,9.0,18.4
159,9747780,2019-09-05 23:58:11+00:00,-20.15055333,118.53501829999999,1,8.024166667000001,18,21,Ore Carrier,2017,261084,327.0,57.0,5.0,9.0,18.8
160,9820867,2019-08-27 07:57:19+00:00,-20.09705833,118.56536499999999,1,8.024166667000001,14,29,Bulk Carrier,2018,208564,299.95,50.0,9.0,9.0,18.32
161,9361249,2019-09-07 23:58:10+00:00,-20.11936667,118.56575,1,8.024444444,16,23,Bulk Carrier,2007,180151,288.93,45.0,9.0,9.0,18.17
162,9735153,2019-12-25 15:57:18+00:00,-20.13619667,118.54321999999999,1,8.025277778,26,26,Bulk Carrier,2015,209537,300.0,50.0,9.0,9.0,18.4
163,9369851,2019-11-22 07:57:31+00:00,-20.108,118.5155,1,8.025555556,17,27,Bulk Carrier,2006,174232,289.0,45.0,9.0,9.0,17.95
164,9488279,2019-05-14 23:55:45+00:00,-20.13618333,118.5341333,1,8.025555556,21,19,Ore Carrier,2013,263055,328.05,57.0,5.0,5.0,18.83
165,9374507,2019-09-29 23:57:10+00:00,-20.15336667,118.54000829999998,1,8.026111111,31,28,Chemical & Oil Carrier,2008,51277,183.0,32.2,,,12.9
166,9683245,2020-02-25 23:57:50+00:00,-20.06889333,118.57341329999998,1,8.026666667,37,12,Bulk Carrier,2014,181015,292.0,45.0,9.0,9.0,18.3
