,f0,f1,f2,f3,f4,f5,f6,Actual SailTime,Predicted SailTime
0,-0.70212480904971,-0.8090366263941299,-0.4619695715693888,0.6177911797547156,-1.1486495609464378,-0.16890589410001625,0.08723382681817421,391.41583333333335,419.51547
1,1.210662498087402,1.2594598633604825,-1.5972180169896415,-1.087739904213104,-1.1486495609464378,-0.15630794067266923,-1.560429305729724,305.3661111111112,316.08768
2,-0.7233457000997103,-0.8103214865677273,-1.2188018685162239,-0.5574102253164616,-1.253769756540546,-0.15630794067266923,-0.9654398411985422,398.0963888888888,413.68613
3,-0.7520395642434741,-0.7992656234179196,1.2409030965609902,0.601468938017616,0.80358264294407,-0.15630794067266923,0.5449180303037006,364.7522222222222,408.5402
4,1.283814142089402,1.2842489032065432,-0.4619695715693888,-1.086594483740325,-1.1987067969436274,-0.16890589410001625,-0.8281345801528786,386.98388888888877,332.03638
5,1.399035287188754,1.375361905300251,-1.7864260912263503,-1.5496307098612054,-1.2037125205433563,-0.23189566123676034,-1.6977345667753796,410.4025,344.10052
6,1.410253966464559,1.3832630010556655,0.6732788738508639,-0.4766580819855473,-1.1486495609464378,-0.23189566123676034,0.45338118960659696,331.54777777777775,361.1019
7,1.4245058620128777,1.4010172749958452,1.6193192450344078,0.6177911797547156,0.8536398789412596,-0.15630794067266923,0.5449180303037006,330.39472222222224,359.71613
8,-0.7417150584932778,-0.8257930516389805,1.2409030965609902,0.597173611244695,0.8236055373429431,-0.1815038475273633,0.6364548710008123,446.5827777777778,415.06512
9,-0.7416773934434794,-0.8119739448037296,0.6732788738508639,-0.6994423639410483,-1.1586610081458812,-0.1815038475273633,0.5449180303037006,402.45333333333326,423.66754
10,-0.7824362207197718,-0.7211509388765911,1.6193192450344078,0.6149276285727684,0.848634155341545,-0.15630794067266923,0.45338118960659696,364.7727777777778,397.14597
11,-0.7291202503562761,-0.8152074213170374,-2.1648422396997677,-1.64613238469283,-1.1486495609464378,-0.15630794067266923,-2.109650349912362,372.4947222222222,405.88144
12,-0.7807468864328734,-0.6133513147321767,-0.8403857200428064,0.9462405003240725,0.848634155341545,-0.15630794067266923,0.45338118960659696,354.2438888888889,406.3708
13,1.4183077328784162,1.4308362848718226,-0.08355342309597123,-1.3108105412867996,-1.1486495609464378,-0.23189566123676034,-1.011208261547094,369.96055555555563,358.10898
14,-0.7553527777771342,-0.38531496657188957,0.8624869480875726,-0.6845518977949223,-1.1586610081458812,-0.1815038475273633,0.5449180303037006,348.45805555555563,345.9025
15,1.315018106524024,1.3105512763016558,-1.7864260912263503,-1.212304380627812,-1.1486495609464378,-0.16890589410001625,-0.7823661598043268,354.9655555555556,332.33447
16,1.3736821643992683,1.3552729311465417,-1.0295937942795153,-0.9167858986508494,-1.1486495609464378,-0.15630794067266923,-1.3773556243355167,350.3886111111111,344.32803
17,1.343493670680789,1.346776582635543,1.6193192450344078,0.7131474341135612,0.8536398789412596,-0.1815038475273633,1.551823277971865,365.34277777777777,353.58115
18,-0.718004166830966,-0.8070605701781005,0.8624869480875726,0.6424177199194626,0.848634155341545,-0.15630794067266923,0.45338118960659696,477.6847222222222,410.51144
19,-0.6997547947793314,-0.8106406556554363,-1.2188018685162239,-1.786732747726443,-1.1987067969436274,-0.23189566123676034,-1.7435029871239394,439.93666666666667,417.00363
20,1.414464150000843,1.3923338057844057,0.6732788738508639,0.6870891183578407,0.848634155341545,-0.15630794067266923,0.31607592856094147,364.43916666666667,358.63965
21,1.3998831440637984,1.3670076183243707,1.6193192450344078,0.6870891183578407,0.8536398789412596,-0.1815038475273633,1.4145180169262097,368.1369444444445,360.09848
22,-0.7037770026262505,-0.8245660559063223,0.10565465114073755,0.6670442600842095,0.8536398789412596,-0.15630794067266923,0.7737601320464679,479.21472222222224,430.61868
23,-0.7661583649638508,-0.49577688454097446,-1.0295937942795153,2.149791062096528,0.8536398789412596,5.185224312523536,-0.8739030005014304,349.08,384.47153
24,-0.7655427904608807,-0.5897573537100038,-1.7864260912263503,-1.5642348208891368,-1.2037125205433563,-0.15630794067266923,-1.0569766818956459,340.17277777777775,373.3058
25,1.4173711752480456,1.415133935998687,-0.8403857200428064,-0.6055178851731764,-1.1486495609464378,-0.15630794067266923,-0.6450608987586712,378.16,357.29776
26,-0.7304749686903252,-0.8203530720886988,0.29486272537744634,-1.3185421294780573,-1.1486495609464378,-0.23189566123676034,-0.5077556377130077,423.5119444444445,434.89432
27,-0.7161307894005051,-0.8286850220424532,-1.4080099427529327,-0.7693130127805627,-1.1486495609464378,-0.15630794067266923,-1.0569766818956459,423.6330555555555,416.78928
28,-0.7286319155574976,-0.7841303653220411,-1.2188018685162239,-0.489830417422505,-1.1486495609464378,-0.15630794067266923,-1.5146608853811723,405.365,405.77515
29,-0.7682738998258459,-0.36903859474221745,1.0516950223242816,0.6358315522009838,0.8536398789412596,-0.15630794067266923,0.45338118960659696,311.41194444444443,331.72116
30,-0.6725892927142793,-0.5982172119995113,1.0516950223242816,0.5092625899589125,0.8536398789412596,-0.16890589410001625,0.5449180303037006,414.7811111111112,369.17154
31,1.2535149253591023,1.2751372275041277,0.10565465114073755,0.07056654888458418,0.8536398789412596,-0.15630794067266923,1.1399074948348906,328.94416666666666,335.32938
32,-0.7307144170347512,-0.7938652631978317,-0.27276149733268,-0.6796838607856118,-1.1486495609464378,-0.15630794067266923,-1.0569766818956459,389.0877777777778,419.30728
33,-0.7293600482603292,-0.789948148643113,1.6193192450344078,0.7157246301773138,0.8536398789412596,-0.15630794067266923,0.5449180303037006,375.1794444444445,405.15622
34,-0.7356383139392573,-0.7834713268890494,-1.2188018685162239,-0.7856352545176624,-1.143643837346723,-0.23189566123676034,-0.5077556377130077,445.8275,420.40018
35,-0.7821250252619241,-0.8149386068093802,-1.0295937942795153,-1.6761996721032768,-1.1486495609464378,-0.15630794067266923,-1.1942819429413012,399.3713888888889,425.99405
36,-0.7106017173919292,-0.8279263335323037,1.430111170797699,0.7234562183685715,0.8536398789412596,-0.1815038475273633,1.4145180169262097,420.4877777777778,427.1668
37,1.3007138644215772,1.3034288953520898,-1.2188018685162239,-0.7856352545176624,-1.1486495609464378,-0.23189566123676034,-0.5077556377130077,311.86833333333334,336.4177
38,-0.7745868592977442,-0.4733372757894159,1.0516950223242816,0.4058883922906145,0.8536398789412596,-0.15630794067266923,0.6822232913493642,334.85777777777776,357.05258
39,-0.7303150451610186,-0.8053409083151839,-1.7864260912263503,-1.43308417675595,-1.1486495609464378,-0.15630794067266923,-1.0569766818956459,375.57388888888886,413.54013
40,-0.73360527514921,-0.8284708947268984,0.10565465114073755,0.45199156631996623,0.8536398789412596,-0.16890589410001625,0.8652969727435715,453.7886111111112,437.96143
41,-0.7070911774488845,-0.82016758815281,-1.7864260912263503,-1.8440037713653892,-1.1486495609464378,-0.15630794067266923,-2.109650349912362,415.03527777777776,408.68988
42,1.402866198529852,1.3785102700568368,0.6732788738508639,-0.10811904486892816,0.9537543509356388,-0.15630794067266923,1.322981176229098,362.9780555555557,357.81985
43,-0.7370431940797662,-0.8060941088500698,0.8624869480875726,0.11122897566823602,-1.183689626144469,-0.15630794067266923,0.08723382681817421,444.885,418.38583
44,-0.7105141527053911,-0.8187295942132999,0.6732788738508639,0.6870891183578407,0.848634155341545,-0.15630794067266923,0.31607592856094147,407.4522222222223,412.48416
45,-0.7299584069516744,-0.8257691259924358,0.29486272537744634,0.5307392238235173,0.8536398789412596,-0.15630794067266923,1.002602233789235,449.5886111111112,434.8826
46,1.4180507191627383,1.4016968692660094,-1.7864260912263503,-1.7555200398432174,-1.1486495609464378,-0.15630794067266923,-2.109650349912362,353.24888888888887,343.95312
47,1.3397941063694985,1.353442595115805,0.29486272537744634,0.7031250049767456,0.8536398789412596,-0.15630794067266923,0.5449180303037006,344.47527777777776,350.86926
48,-0.7382960157825739,-0.7780974437426024,-1.0295937942795153,-0.9505758025978276,-1.1486495609464378,-0.15630794067266923,-1.3773556243355167,365.8902777777778,409.98184
49,-0.7292693375371486,-0.813197281886212,-0.08355342309597123,0.029617766982737596,0.8386227081421013,-0.15630794067266923,1.322981176229098,438.7275,448.73355
50,-0.7563159893290555,-0.8266268387580029,-0.08355342309597123,0.7509463097152658,0.848634155341545,-0.15630794067266923,0.45338118960659696,447.6475,431.7162
51,1.339518303823875,1.3462854088494354,0.4840707996141551,-1.0768584097217042,-1.1987067969436274,-0.16890589410001625,-0.3704503766673522,318.4269444444444,346.73383
52,1.4301862933399008,1.4120191730555594,-1.2188018685162239,-1.1584696184072025,-1.1486495609464378,-0.15630794067266923,-1.6519661464268276,334.56777777777785,352.06906
53,-0.73154374724957,-0.7959617660288606,-1.0295937942795153,-1.0107103774187212,-1.1486495609464378,-0.15630794067266923,-1.3773556243355167,462.1361111111111,413.24777
54,-0.7823670953035522,-0.7468613327452243,1.430111170797699,0.589728378171632,0.8536398789412596,-0.15630794067266923,0.7737601320464679,448.2188888888888,404.28427
55,-0.7470094012123905,-0.8184115804888045,0.4840707996141551,0.6209410860548578,0.8536398789412596,-0.15630794067266923,0.5449180303037006,427.6136111111112,422.96985
56,-0.7233806560624003,-0.8045665261213852,-0.08355342309597123,1.108603852340485,0.8536398789412596,-0.1815038475273633,0.7737601320464679,437.8780555555555,430.94186
57,1.4263822107001671,1.4147796246132365,0.10565465114073755,-0.02851232201079286,0.8536398789412596,-0.15630794067266923,1.2314443355319942,372.76611111111123,363.99487
58,-0.7191328948662244,-0.8081616313204953,0.6732788738508639,0.7019795845039667,0.848634155341545,-0.15630794067266923,0.45338118960659696,446.5844444444445,413.37668
59,-0.7637983131428387,-0.803561648966508,0.4840707996141551,0.7747137845254284,0.848634155341545,-0.15630794067266923,0.45338118960659696,407.2805555555556,418.33597
60,-0.6727742971468159,-0.5610466259965055,0.4840707996141551,-0.470644624503458,-1.2087182441430708,-0.15630794067266923,0.08723382681817421,357.73444444444436,369.31317
61,-0.7301476934896406,-0.8140875855224243,1.2409030965609902,0.47203642459359746,0.8536398789412596,-0.15630794067266923,-0.5992924784101195,478.09166666666664,410.6712
62,-0.7386618299321241,-0.7786943332627385,0.10565465114073755,0.7569597671973551,0.848634155341545,-0.15630794067266923,0.45338118960659696,437.44138888888887,418.2895
63,-0.7438947375468095,-0.7799841037299928,0.29486272537744634,0.6114913671544316,0.8386227081421013,-0.15630794067266923,0.5449180303037006,441.41694444444437,418.51797
64,1.4181924655914462,1.428496626224501,-1.2188018685162239,-0.7856352545176624,-1.143643837346723,-0.23189566123676034,-0.5077556377130077,387.0275,358.20862
65,1.2525840480726689,1.2844961990743502,-0.27276149733268,0.7635459349158339,0.848634155341545,-0.15630794067266923,0.45338118960659696,290.00333333333333,338.3647
66,-0.7330387263839124,-0.7859806795083425,1.2409030965609902,0.6464266915741889,0.8536398789412596,-0.15630794067266923,0.45338118960659696,438.7927777777778,404.0573
67,-0.7261692679859907,-0.7877504071105076,0.6732788738508639,0.6218001514094419,0.8536398789412596,-0.15630794067266923,0.5449180303037006,457.5822222222222,412.55753
68,1.266947627921782,1.2888546623765973,0.29486272537744634,0.6192229553456894,0.8536398789412596,-0.15630794067266923,0.5449180303037006,320.69166666666666,337.58038
69,-0.7691041913296391,-0.7929241235802286,0.29486272537744634,0.5619519317067431,0.8536398789412596,-0.15630794067266923,0.8652969727435715,463.7444444444445,429.0895
70,-0.6677214127399839,-0.5583440870199008,-0.8403857200428064,-1.4786146405489122,-1.1486495609464378,-0.15630794067266923,-0.3704503766673522,380.525,373.2927
